Time (s);FP1;FP2;Sampling Rate
1.113281;2553.868896;23310.921875;
1.115234;2556.780518;23314.875000;
1.117188;2554.437256;23302.734375;
1.119141;2556.912598;23302.009766;
1.121094;2555.887939;23302.412109;
1.123047;2564.922607;23327.201172;
1.125000;2576.315186;23359.599609;
1.126953;2557.536133;23339.789063;
1.128906;2550.459473;23324.142578;
1.130859;2547.592285;23306.125000;
1.132813;2554.581299;23294.777344;
1.134766;2553.052734;23291.808594;
1.136719;2557.961182;23305.080078;
1.138672;2564.528809;23310.093750;
1.140625;2572.961426;23330.572266;
1.142578;2568.695801;23346.744141;
1.144531;2572.459229;23331.062500;
1.146484;2555.267090;23312.171875;
1.148438;2555.388428;23307.033203;
1.150391;2546.662109;23296.287109;
1.152344;2558.449219;23313.519531;
1.154297;2562.860840;23326.179688;
1.156250;2574.177490;23337.878906;
1.158203;2575.210449;23349.777344;
1.160156;2575.099854;23349.931641;
1.162109;2562.499268;23324.148438;
1.164063;2559.416016;23311.535156;
1.166016;2564.227295;23292.197266;
1.167969;2559.446045;23288.550781;
1.169922;2565.717041;23300.359375;
1.171875;2571.011230;23322.148438;
1.173828;2564.722412;23329.123047;
1.175781;2560.107666;23325.787109;
1.177734;2583.800293;23336.683594;
1.179688;2573.692383;23325.128906;
1.181641;2563.663330;23310.849609;
1.183594;2557.739990;23305.755859;
1.185547;2559.360107;23310.765625;
1.187500;2566.633301;23310.654297;
1.189453;2584.386230;23325.078125;
1.191406;2578.349854;23330.710938;
1.193359;2575.221680;23323.267578;
1.195313;2575.727051;23322.773438;
1.197266;2565.104492;23301.498047;
1.199219;2558.518311;23281.269531;
1.201172;2559.068115;23289.533203;
1.203125;2571.225098;23318.626953;
1.205078;2570.208252;23319.136719;
1.207031;2577.114502;23329.636719;
1.208984;2572.224609;23331.804688;
1.210938;2567.225830;23341.494141;
1.212891;2559.613525;23327.833984;
1.214844;2552.040527;23310.207031;
1.216797;2551.693359;23297.517578;
1.218750;2548.715820;23296.818359;
1.220703;2556.892578;23310.460938;
1.222656;2564.860840;23328.601563;
1.224609;2570.970703;23344.105469;
1.226563;2565.639648;23338.832031;
1.228516;2563.494873;23332.066406;
1.230469;2557.199707;23316.585938;
1.232422;2560.513916;23309.156250;
1.234375;2556.312744;23298.978516;
1.236328;2562.295166;23308.625000;
1.238281;2566.141357;23318.085938;
1.240234;2566.562744;23333.865234;
1.242188;2565.338379;23337.865234;
1.244141;2566.143555;23329.806641;
1.246094;2564.690674;23319.738281;
1.248047;2565.427734;23317.164063;
1.250000;2561.758301;23300.378906;
1.251953;2562.851318;23293.316406;
1.253906;2560.303223;23298.417969;
1.255859;2565.749512;23321.931641;
1.257813;2556.400879;23335.851563;
1.259766;2564.257324;23348.908203;
1.261719;2558.805420;23320.468750;
1.263672;2556.365967;23295.255859;
1.265625;2562.802490;23276.173828;
1.267578;2559.731689;23275.500000;
1.269531;2559.556396;23306.550781;
1.271484;2583.997803;23351.595703;
1.273438;2569.462646;23340.609375;
1.275391;2572.473145;23355.392578;
1.277344;2558.149658;23335.003906;
1.279297;2551.974854;23317.632813;
1.281250;2552.880127;23309.562500;
1.283203;2547.158447;23291.400391;
1.285156;2548.964844;23299.097656;
1.287109;2559.498535;23319.025391;
1.289063;2558.589844;23327.167969;
1.291016;2561.139160;23340.417969;
1.292969;2558.090576;23335.328125;
1.294922;2559.235840;23315.609375;
1.296875;2550.866211;23305.677734;
1.298828;2561.446289;23312.736328;
1.300781;2567.315674;23310.810547;
1.302734;2569.009033;23321.078125;
1.304688;2581.002441;23337.742188;
1.306641;2581.343506;23346.255859;
1.308594;2570.688232;23345.492188;
1.310547;2561.893311;23328.687500;
1.312500;2561.750244;23319.966797;
1.314453;2559.570557;23307.597656;
1.316406;2565.484619;23282.910156;
1.318359;2578.902832;23299.458984;
1.320313;2585.293945;23316.208984;
1.322266;2586.293701;23331.074219;
1.324219;2595.296387;23351.087891;
1.326172;2582.015381;23343.162109;
1.328125;2580.617920;23330.761719;
1.330078;2563.742676;23301.230469;
1.332031;2583.647705;23304.835938;
1.333984;2560.437988;23271.402344;
1.335938;2579.755371;23297.246094;
1.337891;2539.730469;23272.105469;
1.339844;2598.063477;23340.339844;
1.341797;2587.337646;23338.078125;
1.343750;2585.981934;23331.851563;
1.345703;2555.839111;23281.906250;
1.347656;2592.404053;23305.238281;
1.349609;2589.481201;23299.255859;
1.351563;2587.254395;23315.291016;
1.353516;2581.278320;23326.035156;
1.355469;2590.471191;23337.171875;
1.357422;2572.373535;23324.230469;
1.359375;2573.380371;23323.927734;
1.361328;2603.836670;23343.560547;
1.363281;2588.093506;23328.875000;
1.365234;2566.123291;23298.253906;
1.367188;2568.093262;23289.070313;
1.369141;2598.134033;23317.277344;
1.371094;2585.962891;23316.238281;
1.373047;2593.911865;23338.521484;
1.375000;2583.538818;23340.882813;
1.376953;2579.932617;23331.193359;
1.378906;2570.268066;23317.714844;
1.380859;2571.132080;23312.070313;
1.382813;2568.895508;23301.478516;
1.384766;2568.775879;23299.343750;
1.386719;2568.450195;23308.689453;
1.388672;2571.782715;23321.986328;
1.390625;2577.242676;23338.621094;
1.392578;2571.032715;23335.279297;
1.394531;2567.535400;23328.316406;
1.396484;2568.227295;23323.642578;
1.398438;2553.764648;23299.623047;
1.400391;2573.868408;23303.761719;
1.402344;2565.372314;23295.402344;
1.404297;2571.553467;23307.679688;
1.406250;2565.134033;23319.220703;
1.408203;2565.782959;23333.160156;
1.410156;2564.008545;23316.648438;
1.412109;2563.829346;23303.986328;
1.414063;2566.741455;23292.962891;
1.416016;2557.677002;23288.980469;
1.417969;2559.539551;23295.888672;
1.419922;2567.314209;23303.861328;
1.421875;2562.351807;23318.892578;
1.423828;2559.476074;23323.470703;
1.425781;2567.963867;23330.585938;
1.427734;2568.109375;23322.140625;
1.429688;2559.321045;23312.246094;
1.431641;2564.893555;23300.646484;
1.433594;2557.592041;23271.919922;
1.435547;2557.230713;23269.859375;
1.437500;2561.535400;23305.472656;
1.439453;2571.599121;23322.585938;
1.441406;2564.017334;23307.957031;
1.443359;2568.928955;23307.472656;
1.445313;2564.422607;23305.068359;
1.447266;2564.458252;23300.824219;
1.449219;2561.530273;23292.832031;
1.451172;2559.278564;23290.181641;
1.453125;2563.985840;23301.640625;
1.455078;2567.096680;23316.947266;
1.457031;2554.477783;23305.023438;
1.458984;2564.875000;23327.277344;
1.460938;2549.659668;23305.062500;
1.462891;2541.230957;23285.353516;
1.464844;2542.567871;23278.763672;
1.466797;2550.159668;23273.876953;
1.468750;2564.423096;23285.068359;
1.470703;2545.926758;23276.119141;
1.472656;2558.718750;23300.712891;
1.474609;2557.866699;23307.423828;
1.476563;2570.730957;23312.279297;
1.478516;2565.320801;23303.228516;
1.480469;2557.803955;23300.642578;
1.482422;2558.747314;23291.048828;
1.484375;2561.859863;23277.882813;
